objs,mean_curvature0,mean_curvature1,mean_curvature2,mean_curvature3,mean_curvature4,mean_curvature5,mean_curvature6,mean_curvature7,mean_curvature8,gaussian_curvature0,gaussian_curvature1,gaussian_curvature2,gaussian_curvature3,gaussian_curvature4,gaussian_curvature5,gaussian_curvature6,gaussian_curvature7,gaussian_curvature8,dihedral_angle0,dihedral_angle1,dihedral_angle2,dihedral_angle3,dihedral_angle4,dihedral_angle5,dihedral_angle6,dihedral_angle7,dihedral_angle8,defect0,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,gray0,gray1,gray2,gray3,gray4,gray5,gray6,gray7,gray8,gradient0,gradient1,gradient2,gradient3,gradient4,gradient5,gradient6,gradient7,gradient8
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_qp_level_8/00019_Siska003_Basics_006_qp_level_8.obj,0.335770799,0.453433495,6.634057548,0.993,0.564211289,2.743,0.435358352,0.756647721,1.286294645,2.793372517,6.624143399,4.263642489,0.318,7.188891433,0.565,0.729940906,0.411107693,1.667002091,0.753103256,0.664428868,3.25589805,1.312,1.004302165,10,0.213750449,0.878981324,1.127371478,1.09792431,1.643695195,5.888414121,0.664,1.976624832,10,0.642149207,0.680080718,1.426294542,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_qp_level_9/00019_Siska003_Basics_006_qp_level_9.obj,0.054345133,0.195919123,6.141011346,0.75,0.20331234,0.869,0.330867,0.76165564,1.2476409,1.663600161,6.787069663,3.242112618,0.204,6.987827537,0.345,0.962988769,0.250030577,2.469539778,0.375357063,0.409482242,5.402537175,0.847,0.555487013,1.3,0.597752988,0.633362242,1.431846067,0.402269075,1.147836349,5.491335473,0.325,1.216259554,0.782,1.288368006,0.395112104,2.349879737,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_qt_level_6/00019_Siska003_Basics_006_qt_level_6.obj,0.0186648,0.137267722,6.346368581,1.022,0.1385277,0.958,-0.026386698,1.019302578,0.981574204,1.357332564,6.218814222,2.647348209,0.2,6.365076496,0.311,1.019987294,0.223633286,2.776541598,0.204169665,0.209698444,5.844724445,0.949,0.2926738,1.153,0.623702414,0.605986462,1.459421814,0.342327693,1.06846765,4.847231059,0.273,1.121943911,0.63,1.468039803,0.342746613,2.752756399,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_qt_level_7/00019_Siska003_Basics_006_qt_level_7.obj,0.018662712,0.137176928,6.346822102,1.025,0.138437457,0.961,-0.027260749,1.019919332,0.98097306,1.386200921,6.397074777,2.638551846,0.2,6.5453962,0.308,1.010242291,0.221739921,2.7709571,0.204111097,0.209458759,5.844531508,0.95,0.29246124,1.156,0.623477626,0.606442938,1.459096903,0.344819663,1.071794256,4.849338141,0.273,1.12587299,0.635,1.468669386,0.343745769,2.747071879,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_qt_level_8/00019_Siska003_Basics_006_qt_level_8.obj,0.018658824,0.137102801,6.374917897,1.027,0.138363485,0.963,-0.027951661,1.020409718,0.980498004,1.390566447,6.398064303,2.661180952,0.2,6.547289078,0.308,1.007631415,0.222139195,2.764768163,0.204105121,0.209458545,5.844497703,0.95,0.292456916,1.156,0.623528184,0.606418175,1.459141281,0.345649856,1.072756566,4.850285023,0.274,1.127043408,0.637,1.468196553,0.344175035,2.743682861,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_qt_level_9/00019_Siska003_Basics_006_qt_level_9.obj,0.018739234,0.137295357,6.385966607,1.024,0.138565131,0.96,-0.025936747,1.018952359,0.981887559,1.397635491,6.424418418,2.662243642,0.2,6.574542866,0.309,1.009152537,0.222297138,2.761808454,0.204084202,0.209415326,5.844381833,0.95,0.292411364,1.156,0.623447715,0.606469733,1.459082792,0.346479816,1.074139538,4.851178795,0.274,1.128614305,0.638,1.468259416,0.344456223,2.74255318,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_simp_rate_0.05/00019_Siska003_Basics_006_simp_rate_0.05.obj,0.063874579,0.197774434,6.175561534,1.597,0.20776755,1.233,-0.075559471,1.052581702,0.95061228,5.786278589,9.852868005,4.8882576,0.457,11.42331773,0.545,0.433803521,0.557344826,1.316316002,0.596026459,0.546866733,6.58421841,1.2,0.808824913,1.539,0.547093838,0.668844252,1.378908043,1.830949178,2.05819834,6.553719152,1.135,2.75419589,10,0.211258417,0.88098621,1.126480481,119.0833809,37.32544395,4.75439342,10,9.776163589,2.172,-0.480370949,1.319823398,0.72311796,21.44871313,36.00052531,4.370333532,0.442,41.90566559,0.592,0.760248862,0.432501751,1.713655436
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_simp_rate_0.10/00019_Siska003_Basics_006_simp_rate_0.10.obj,0.048494031,0.189834221,6.254004373,1.262,0.195894896,1.076,-0.018482276,1.013447169,0.987765418,4.138970742,8.39960519,4.473894079,0.373,9.362544926,0.64,0.580583404,0.49538742,1.442459696,0.488375024,0.454882388,6.574786609,1.16,0.667376052,1.475,0.566337562,0.658393812,1.398402807,1.370964874,1.912958595,6.562885762,0.76,2.353198791,10,0.498724439,0.741761976,1.32130808,119.0833809,37.32544395,4.75439342,10,9.776163589,2.172,-0.480370949,1.319823398,0.72311796,21.44871313,36.00052531,4.370333532,0.442,41.90566559,0.592,0.760248862,0.432501751,1.713655436
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_simp_rate_0.20/00019_Siska003_Basics_006_simp_rate_0.20.obj,0.038932352,0.168994999,6.524581798,1.317,0.173404628,1.136,-0.014224233,1.010140682,0.990614628,3.06547906,7.105893945,4.02085122,0.324,7.738249633,0.652,0.741914029,0.434396519,1.635750693,0.390145958,0.369633306,6.433892614,1.118,0.537429668,1.368,0.584023758,0.643542376,1.416474202,1.042675415,1.724365213,6.329179104,0.573,2.014943168,10,0.76981757,0.633301971,1.527873679,119.0833809,37.32544395,4.75439342,10,9.776163589,2.172,-0.480370949,1.319823398,0.72311796,21.44871313,36.00052531,4.370333532,0.442,41.90566559,0.592,0.760248862,0.432501751,1.713655436
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_simp_rate_0.40/00019_Siska003_Basics_006_simp_rate_0.40.obj,0.028767495,0.157518001,6.508853723,1.209,0.160114855,1.094,-0.010273532,1.007330965,0.993109637,2.185668426,5.841858664,3.555899322,0.284,6.237043708,0.639,0.979273216,0.378339613,1.976773457,0.298617337,0.282098828,6.19911985,1.125,0.410790282,1.294,0.580214413,0.639380612,1.415110286,0.690164435,1.451702441,5.901426443,0.414,1.607338069,2.1,1.126771101,0.501436197,1.906047327,119.0833809,37.32544395,4.75439342,10,9.776163589,2.172,-0.480370949,1.319823398,0.72311796,21.44871313,36.00052531,4.370333532,0.442,41.90566559,0.592,0.760248862,0.432501751,1.713655436
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_sub_rate_02/00019_Siska003_Basics_006_sub_rate_02.obj,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.1217089,36.98082886,4.746423695,10,9.773604699,2.181,-0.479595862,1.31923456,0.723744562,26.93667435,40.04311605,4.759867054,0.519,48.26006671,0.767,0.798953466,0.473723891,1.69366173
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_sub_rate_04/00019_Siska003_Basics_006_sub_rate_04.obj,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.1380272,36.7115585,4.74754417,10,9.761930747,2.124,-0.481831259,1.321958971,0.722043421,37.13339038,48.82362024,5.22091395,0.621,61.34024357,0.935,0.758018308,0.520152753,1.61099605
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_sub_rate_08/00019_Siska003_Basics_006_sub_rate_08.obj,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.1581421,36.32777989,4.750400699,10,9.772144699,2.079,-0.484369501,1.324777461,0.72031707,49.74852993,58.7830644,5.724609588,0.737,77.00852008,0.958,0.698620167,0.546959081,1.545864009
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska003_Basics_006_sub_rate_16/00019_Siska003_Basics_006_sub_rate_16.obj,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.1962891,35.68656812,4.744820058,10,9.700482732,2.02,-0.492206433,1.332750542,0.716554647,64.18040222,70.14988353,5.994694585,0.844,95.07801972,0.999,0.707871532,0.553548499,1.554880583
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_cn_sigma_20/00019_Siska004_Basics_0011_cn_sigma_20.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,96.198632,54.33641539,5.088902238,10,9.591478595,10,-0.320324259,1.201719129,0.829484159,62.59240246,46.37535192,5.754736739,2.132,77.90045955,0.954,0.472885529,0.662995605,1.339882185
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_cn_sigma_40/00019_Siska004_Basics_0011_cn_sigma_40.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,97.97710037,55.82195493,5.260396959,10,9.922985033,6.423,-0.181187054,1.11259073,0.900500499,110.6891901,66.26295675,6.262884588,8.04,129.007268,1.812,0.320916558,0.801587949,1.20861862
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_cn_sigma_60/00019_Siska004_Basics_0011_cn_sigma_60.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,100.0506058,58.63428943,5.360019245,10,10.07213108,4.346,-0.035579641,1.021520958,0.979361908,155.1795476,87.84917673,6.576214282,10,178.3204082,2.225,0.268436563,0.838400143,1.171032111
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_cn_sigma_80/00019_Siska004_Basics_0011_cn_sigma_80.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,102.2079411,61.60093955,5.414022652,10,10.15296531,4.221,0.046570832,0.972401205,1.027651426,192.1433157,105.53548,6.772949787,10,219.2185865,2.375,0.24206691,0.85501483,1.153100079
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_gn_sigma_0.05/00019_Siska004_Basics_0011_gn_sigma_0.05.obj,0.010619752,0.167272751,6.072822316,1.089,0.167605611,1.075,-0.066684114,1.04693332,0.954253572,1.140844851,3.284255331,4.194037238,0.29,3.476687289,0.71,1.342275747,0.36560582,2.470556768,0.429696259,0.443730149,6.587229637,0.939,0.617682738,1.217,0.631135413,0.609438587,1.463402491,0.3934353,1.147201846,5.696598852,0.348,1.212766148,0.804,1.210312067,0.415525259,2.235621366,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_gn_sigma_0.10/00019_Siska004_Basics_0011_gn_sigma_0.10.obj,0.012158595,0.339999966,6.285995761,1.041,0.340209333,1.036,-0.040335485,1.028612851,0.972062562,1.066302548,3.135697173,5.316091893,0.374,3.311968756,0.811,1.117963142,0.434487524,2.111135589,0.825772786,0.727886535,7.215879539,1.315,1.100777212,2.578,0.512463659,0.713631797,1.34017728,0.3934353,1.30504009,6.463017878,0.578,1.363026466,1.096,0.70647601,0.608305563,1.585853649,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_gn_sigma_0.15/00019_Siska004_Basics_0011_gn_sigma_0.15.obj,0.004286312,0.440215987,6.399962213,1.522,0.440226538,1.522,-0.00642178,1.004159646,0.995810493,0.953537795,2.994814209,6.017307512,0.518,3.142884997,0.995,0.805858758,0.552995836,1.694085136,1.103669897,0.838628085,7.446640397,1.964,1.386135751,5.135,0.335881225,0.813568519,1.209149044,0.3934353,1.523603331,6.678717317,0.892,1.573546836,1.36,0.391683375,0.769891632,1.288808935,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_gn_sigma_0.20/00019_Siska004_Basics_0011_gn_sigma_0.20.obj,-0.00074207,0.528479794,6.495994586,1.682,0.52846793,1.682,-0.007841353,1.004990217,0.99494522,0.918511299,3.148434227,6.19450721,0.618,3.279609198,1.006,0.609887386,0.6302392,1.491465427,1.297620656,0.883743051,7.537042062,2.958,1.569970649,10,0.196434846,0.88978937,1.11805781,0.3934353,1.720651921,6.805245654,1.208,1.765020002,1.559,0.223521554,0.865311085,1.154840945,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_jpeg_q_03/00019_Siska004_Basics_0011_jpeg_q_03.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.92973709,55.70991193,2.0521968,10,2.480058964,10,-0.469995849,1.319323746,0.773161895,16.22144088,47.88560453,0.945122881,0.246,50.55853755,0.642,1.403421612,0.337848863,2.624314571
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_jpeg_q_10/00019_Siska004_Basics_0011_jpeg_q_10.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.77625918,55.25148154,3.69970075,10,8.899477649,10,-0.403790438,1.258205838,0.788978431,20.54432298,41.13604738,2.66387308,0.359,45.98090035,0.739,0.718848209,0.475211664,1.586726089
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_jpeg_q_15/00019_Siska004_Basics_0011_jpeg_q_15.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,95.11708808,54.66218719,4.140521029,10,9.43689333,10,-0.380339882,1.239904433,0.797927903,21.40912687,40.61551832,3.222062426,0.382,45.91264149,0.618,0.684306271,0.462756552,1.595070012
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_jpeg_q_20/00019_Siska004_Basics_0011_jpeg_q_20.obj,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.74809361,55.22081719,4.315613051,10,9.296499806,10,-0.397137696,1.2524027,0.790906157,21.94859914,40.64771284,3.534087671,0.392,46.19499074,0.589,0.722377044,0.444565794,1.664594715
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qp_level_6/00019_Siska004_Basics_0011_qp_level_6.obj,3.65846133,1.637109377,4.937160231,10,4.008034531,1.914,0.211598094,0.871086168,1.137649587,51.51385594,39.52025747,5.697234319,1.907,64.92653462,1.493,0.498250259,0.696118653,1.345887674,1.513802269,0.317908548,0.297230858,10,1.546823013,0.316,-1.525066877,4.159589801,0.392741898,5.041862314,1.317699782,2.227258154,10,5.211202061,3.083,-0.239271596,1.136033633,0.847350125,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qp_level_7/00019_Siska004_Basics_0011_qp_level_7.obj,1.272643398,0.859072581,5.78579071,4.128,1.535445318,2.073,0.177849161,0.891332716,1.11334617,10.84868343,11.10643368,5.456737222,0.967,15.52549579,1.473,0.49179279,0.685050488,1.327796848,1.238480027,0.621195244,1.299250406,10,1.3855359,10,-0.82284832,1.587162568,0.630966119,2.983739955,1.874802962,4.347918973,7.777,3.523836761,2.528,-0.170078791,1.113011244,0.904727879,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qp_level_8/00019_Siska004_Basics_0011_qp_level_8.obj,0.292017501,0.444623827,6.521068281,0.865,0.53193543,2.364,0.523649843,0.713057557,1.358165188,2.254578498,4.129063297,4.682964252,0.431,4.704411632,1.691,0.834050833,0.540926148,1.60857554,0.677570459,0.636873932,3.552273906,1.137,0.929894198,10,0.348563748,0.811094145,1.216145003,0.99880117,1.581473566,5.953638296,0.602,1.870439839,10,0.73940699,0.644630674,1.503863562,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qp_level_9/00019_Siska004_Basics_0011_qp_level_9.obj,0.036138138,0.171594955,5.941907697,0.778,0.175355107,0.821,0.233951986,0.822756187,1.172288874,1.300971929,3.641283722,3.609622674,0.279,3.866633373,0.7,1.265691102,0.364112247,2.3591885,0.32842273,0.364791309,5.473031959,0.82,0.490848165,1.182,0.596777868,0.623116003,1.435436778,0.429824652,1.162112616,5.379826148,0.324,1.239028516,0.867,1.335167163,0.399397586,2.36183777,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qt_level_6/00019_Siska004_Basics_0011_qt_level_6.obj,0.010643976,0.134414779,6.262468126,0.881,0.134832414,0.844,-0.166308042,1.131510291,0.885119486,1.196115211,3.436870483,3.352572844,0.27,3.638985625,0.696,1.359698087,0.357008623,2.504766054,0.171611685,0.176194289,5.675169038,0.949,0.245956233,1.144,0.627988874,0.604272502,1.465022254,0.390268193,1.113458816,4.680304257,0.282,1.17984815,0.749,1.454957636,0.363913751,2.603303061,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qt_level_7/00019_Siska004_Basics_0011_qt_level_7.obj,0.010544338,0.133957729,6.330358171,0.888,0.134368951,0.852,-0.172254506,1.135786504,0.881302851,1.200569496,3.403353963,3.527865397,0.273,3.608828388,0.719,1.364527605,0.36103896,2.491278482,0.171580085,0.176162439,5.674939722,0.949,0.24591137,1.143,0.627876213,0.604253624,1.465011567,0.392478175,1.115513944,4.682441489,0.283,1.182519405,0.755,1.454306853,0.364967961,2.597317238,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qt_level_8/00019_Siska004_Basics_0011_qt_level_8.obj,0.010578532,0.134096881,6.330706675,0.886,0.134510356,0.85,-0.170282656,1.134325806,0.882579574,1.207190043,3.444706967,3.393048891,0.272,3.650035299,0.705,1.357397807,0.358600137,2.49270157,0.171554223,0.176070037,5.674860517,0.95,0.245827136,1.145,0.627746804,0.604479636,1.464735348,0.393030411,1.116367507,4.68288002,0.283,1.183507878,0.756,1.453873207,0.365182911,2.595871562,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_qt_level_9/00019_Siska004_Basics_0011_qt_level_9.obj,0.010596083,0.134111431,6.33084313,0.886,0.134526243,0.85,-0.170031509,1.134108552,0.882733616,1.213219693,3.497041974,3.262984907,0.269,3.701436395,0.685,1.34746951,0.35489703,2.495927894,0.171548072,0.176065232,5.674825302,0.95,0.245819402,1.145,0.627747762,0.604472949,1.464729974,0.393306491,1.116650668,4.683020136,0.283,1.183866659,0.757,1.453931456,0.365210637,2.594996776,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_simp_rate_0.05/00019_Siska004_Basics_0011_simp_rate_0.05.obj,0.044014268,0.188617276,6.340248395,1.664,0.193620654,1.355,-0.173918038,1.121029917,0.890464993,4.692341479,5.418528316,5.171234932,0.853,7.16645461,1.343,0.17604117,0.862339781,1.096092951,0.523075098,0.471716993,6.539452068,1.247,0.704299699,1.464,0.539077205,0.668549391,1.373799511,1.909895812,2.017807647,6.53367187,1.272,2.777843476,10,0.142996786,0.917631005,1.083801386,94.73780942,55.29272917,4.51874403,10,8.983164817,10,-0.398909224,1.253846127,0.790290968,23.44975333,41.97689712,4.400703657,0.408,48.08274538,0.516,0.720335492,0.412010493,1.706263516
/DATA/digital_human/alloy_humans/dis_objs/00019_Siska004_Basics_0011_simp_rate_0.10/00019_Siska004_Basics_0011_simp_rate_0.10.obj,0.03228499,0.175532002,6.470300916,1.418,0.178443753,1.217,-0.197423084,1.14165231,0.874527087,3.592875542,4.668416641,4.863211137,0.698,5.890215726,3.06,0.354552222,0.774761717,1.202744279,0.429699772,0.403690733,6.484333002,1.139,0.589557214,1.463,0.588575257,0.646772788,1.416865226,1.540554495,1.952057613,6.627325873,0.851,2.486442961,10,0.403639025,0.78405374,1.253105196,94.73780942,55.29272917,4.51874403,10,8.983164817,10,-0.398909224,1.253846127,0.790290968,23.44975333,41.97689712,4.400703657,0.408,48.08274538,0.516,0.720335492,0.412010493,1.706263516
