objs,mean_curvature0,mean_curvature1,mean_curvature2,mean_curvature3,mean_curvature4,mean_curvature5,mean_curvature6,mean_curvature7,mean_curvature8,gaussian_curvature0,gaussian_curvature1,gaussian_curvature2,gaussian_curvature3,gaussian_curvature4,gaussian_curvature5,gaussian_curvature6,gaussian_curvature7,gaussian_curvature8,dihedral_angle0,dihedral_angle1,dihedral_angle2,dihedral_angle3,dihedral_angle4,dihedral_angle5,dihedral_angle6,dihedral_angle7,dihedral_angle8,defect0,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,gray0,gray1,gray2,gray3,gray4,gray5,gray6,gray7,gray8,gradient0,gradient1,gradient2,gradient3,gradient4,gradient5,gradient6,gradient7,gradient8
00019_Siska003_Basics_006_simp_rate_0.10,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska003_Basics_006_simp_rate_0.20,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska003_Basics_006_simp_rate_0.40,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska003_Basics_006_sub_rate_02,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska003_Basics_006_sub_rate_04,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska003_Basics_006_sub_rate_08,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska003_Basics_006_sub_rate_16,0.018249151,0.136089713,6.395018099,1.002,0.137304693,0.929,-0.034030422,1.025249352,0.976192013,1.414305971,6.454612254,2.723048005,0.2,6.607597149,0.311,1.015196494,0.223602104,2.764519608,0.191089146,0.188212423,5.767929549,1.031,0.268213319,1.203,0.636241437,0.605635284,1.468532318,0.347114672,1.073533696,4.858313637,0.273,1.128232914,0.639,1.480207498,0.34333777,2.759429341,119.0752017,37.33656745,4.750633852,10,9.771738772,2.168,-0.48091782,1.320273941,0.722775811,21.22809693,36.29006698,4.372362724,0.432,42.04284418,0.585,0.760624792,0.429338103,1.717804893
00019_Siska004_Basics_0011_cn_sigma_20,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_cn_sigma_40,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_cn_sigma_60,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_cn_sigma_80,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_gn_sigma_0.05,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_gn_sigma_0.10,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_gn_sigma_0.15,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_gn_sigma_0.20,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_jpeg_q_03,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_jpeg_q_10,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_jpeg_q_15,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_jpeg_q_20,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qp_level_6,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qp_level_7,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qp_level_8,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qp_level_9,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qt_level_6,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qt_level_7,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qt_level_8,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_qt_level_9,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_simp_rate_0.05,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_simp_rate_0.10,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_simp_rate_0.20,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_simp_rate_0.40,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_sub_rate_02,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_sub_rate_04,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_sub_rate_08,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00019_Siska004_Basics_0011_sub_rate_16,0.010420906,0.13055947,6.405787979,0.864,0.130971644,0.826,-0.191856919,1.15480223,0.868696021,1.192319998,3.424695578,3.288936455,0.27,3.626240074,0.692,1.351786936,0.356025812,2.495823546,0.160108312,0.158207867,5.667519281,1.024,0.225086592,1.127,0.643474673,0.595982203,1.480837147,0.3934353,1.116717487,4.694499165,0.283,1.18397248,0.756,1.46102299,0.364298991,2.605957609,94.70486641,55.35399839,4.496816059,10,8.969468915,10,-0.399176567,1.253996694,0.790130867,23.35292291,42.91114082,4.414651374,0.396,48.85411524,0.506,0.723476095,0.405496544,1.718310689
00021_Yvonne009_Basics_0011_cn_sigma_20,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
00021_Yvonne009_Basics_0011_cn_sigma_40,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
00021_Yvonne009_Basics_0011_cn_sigma_60,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
00021_Yvonne009_Basics_0011_cn_sigma_80,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
00021_Yvonne009_Basics_0011_gn_sigma_0.05,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
00021_Yvonne009_Basics_0011_gn_sigma_0.10,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
00021_Yvonne009_Basics_0011_gn_sigma_0.15,0.014830042,0.087880262,5.502830799,0.65,0.089120741,0.602,-0.006123128,1.005096376,0.994851974,0.847509988,2.559069661,3.094878855,0.256,2.695700644,0.64,1.472340591,0.337029636,2.738774064,0.148440789,0.158587539,5.50001545,0.88,0.217219358,0.783,0.646886416,0.540548056,1.521624917,0.338879072,1.038175489,4.495792761,0.264,1.092060693,0.641,1.516831232,0.3376526,2.810426174,53.26008248,47.64192137,4.353906142,10,9.228478926,9.383,0.380344792,0.800763901,1.243080052,20.53525415,41.49379878,4.061598442,0.355,46.29720931,0.584,0.823654548,0.404589989,1.800877373
