objs,mean_curvature0,mean_curvature1,mean_curvature2,mean_curvature3,mean_curvature4,mean_curvature5,mean_curvature6,mean_curvature7,mean_curvature8,gaussian_curvature0,gaussian_curvature1,gaussian_curvature2,gaussian_curvature3,gaussian_curvature4,gaussian_curvature5,gaussian_curvature6,gaussian_curvature7,gaussian_curvature8,dihedral_angle0,dihedral_angle1,dihedral_angle2,dihedral_angle3,dihedral_angle4,dihedral_angle5,dihedral_angle6,dihedral_angle7,dihedral_angle8,defect0,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,gray0,gray1,gray2,gray3,gray4,gray5,gray6,gray7,gray8,gradient0,gradient1,gradient2,gradient3,gradient4,gradient5,gradient6,gradient7,gradient8
subject_060_jpeg_q_3,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qp_level_6,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qp_level_7,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qp_level_8,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qp_level_9,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qt_level_10,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qt_level_7,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qt_level_8,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_qt_level_9,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_simp_rate_0.05,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_simp_rate_0.1,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_simp_rate_0.2,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_simp_rate_0.4,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_sub_rate_16,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_sub_rate_2,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_sub_rate_4,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_060_sub_rate_8,0.061120982,8.402737485,6.575598033,1.339,8.401909397,1.341,0.017533343,0.98830312,1.011590736,0.073859763,0.70575943,2.542758261,0.2,0.709610801,0.2,0.990468728,0.126964353,4.075058791,1.952405649,0.897727555,7.502838265,10,2.148906777,10,-0.278116221,1.169819065,0.846632231,0.02195454,2.241556837,6.918006661,2.072,2.241655014,2.163,-0.172778686,1.109587826,0.894874326,34.82800496,63.04965082,2.079974022,10,5.809610859,5.509,1.090332928,0.534544117,1.815917208,4.882677839,20.2625336,1.77702432,0.2,20.84252351,0.286,0.719642379,0.230244789,2.168205885
subject_065_cn_sigma_20,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_cn_sigma_40,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_cn_sigma_60,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_cn_sigma_80,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_gn_sigma_0.05,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_gn_sigma_0.1,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_gn_sigma_0.15,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_gn_sigma_0.2,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_jpeg_q_10,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_jpeg_q_15,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_jpeg_q_20,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_jpeg_q_3,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qp_level_6,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qp_level_7,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qp_level_8,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qp_level_9,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qt_level_10,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qt_level_7,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qt_level_8,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_qt_level_9,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_simp_rate_0.05,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_simp_rate_0.1,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_simp_rate_0.2,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_simp_rate_0.4,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_sub_rate_16,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_sub_rate_2,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
subject_065_sub_rate_4,0.146495283,6.843420893,6.509319007,1.4,6.844133421,1.404,0.030618859,0.97976396,1.020103594,0.048932207,0.522064558,2.49429797,0.2,0.524350543,0.2,0.874950646,0.116125228,3.60375455,1.946821898,0.894637238,7.506806139,10,2.142542662,10,-0.274251047,1.167373342,0.84867806,0.019267953,2.228787336,6.70383591,2.042,2.228861335,2.133,-0.172798966,1.109675427,0.894623817,30.33888739,61.06561245,2.050617822,10,5.609494344,1.682,1.137885389,0.47994366,1.937607285,5.961019741,20.96890418,1.828968751,0.214,21.7997402,0.359,0.840633785,0.273585578,2.154986712
